2;2;PRISMI;Promoting RES Integration for Smart Mediterranean Islands;Mediterranean islands (Misl) are characterized by several energy criticalities in terms of high costs, security and management due to their high dependence on fossil fuels. PRISMI aims at tackling this key challenges by supporting the transition of Misl to an autonomous, cleaner, secure, low-carbon energy system ñ in line with the overall EU Energy Union package and EU2020 Strategy ñ through the development of an integrated trans-national approach to assess and exploit the renewable energy sources (RES).  Such model will be developed through a studying project bringing together academia, public authorities and local communities of five target territories with a view to fully empower end-users in the take-up of project outputs.  Among these, the main ones constituting the key innovative value of the project are:   ñ An integrated toolkit for assessing and mapping the local potential of RES and their exploitation in new energy systems  ñ A Sustainable Energy Action Plan drafted for each case study area with recommendations and strategies for developing integrated RES  ñ The establishment of a PRISMI Network of Stakeholders to support  exchange of knowledge and best practices in RES integration in Misl.  These outputs will represent a reference framework supporting end-users in driving and intercepting economic initiatives aimed at increasing the penetration of RES in Misl energy mix ñ thus contributing to sustainable development and inclusive growth throughout the Programme area.;Sapienza University of Rome;ITALY;187;1st call;01/11/2016;30/04/2018;Studying;509.637,06;0,00;599.573,00;85%;Renewable Energy
1;1;Prominent MED;Public pROcureMent of INnovation boosting greEN growTh in MED area;The main idea of the project proposal focuses on the use of Public Procurement of Innovation (PPI) procedures supported by the European Union (EU) in order to stimulate the development of innovative technology systems and solutions in the field of energy efficiency and their market uptake. When it comes to innovation, local authorities (LA) were mainly involved in development of the infrastructure required to enable and speed up establishment of various institutions directed to innovation, like incubators, RDI centers etc. with main aim to support innovative companies. LAs were rarely directly involved in targeted RDI activities as they were always perceived as buyers and users of mature products and solutions. The challenge that partners want to face is to study and implement (test) PPI procedures that can be transferred in similar contexts of the MED area. Project will enable the areas involved to procure and implement innovation and boost development of a wide range of innovative products and solutions customized and tailored to their needs. Learning areas will have the opportunity to introduce or catalyze PPI procedures into their public procurement policies enabling faster implementation of local strategies and plans aiming at sustainable development through green growth. At the same time partners and involved clusters will get an opportunity to establish close peer-to-peer cooperation on one side and creation of new networks on the other side.;SVILUPPUMBRIA- REGIONAL AGENCY FOR THE ECONOMIC DEVELOPMENT OF UMBRIA;ITALY;6121;1st call;01/11/2016;31/10/2019;Studying and Testing;2.292.491,65;0,00;2.697.048,99;85%;Social and Creative
1;1;PROteuS;PROmoting security and safeTy by crEating a MED clUster on Maritime Surveillance;The Mediterranean Sea constitutes a cross road of continents and the main link among EU countries, Asia and Middle East, baring a huge load of maritime activities that need to be monitored in an efficient way. Maritime Surveillance (MS) aims at providing to the involved key actors the necessary methods and systems to achieve effective data exchange concerning various maritime risks and sectors (Port control, piracy, pollution and trafficking monitoring, border control, defense, fisheries controls). An important issue within MS is the existence of communication and regulatory gaps that can lead to serious loss of time in case of emergency. PROteuS project aims at exploiting the growth potential of the emerging Maritime Surveillance industry that can play a crucial role in the socio-economic development of MED area and in the generation of new job opportunities. This objective will be addressed through the establishment of a MED MS Cluster, fostering innovation and R&D capacities, knowledge and technology transfer, as well as transnational cooperation among the involved key MS actors, focusing on maritime security and safety mechanisms in MED area. The Cluster will offer customized services in order to identify and exploit technologies related to MS and will achieve transferability through the creation of concrete linkages with other Blue Growth sectors that face common challenges and growth opportunities.;CHAMBER OF COMMERCE, INDUSTRY, CRAFTS AND AGRICULTURE OF VENICE ROVIGO DELTA - LAGUNARE;ITALY;30124;1st call;01/11/2016;31/10/2019;Studying and Testing;1.895.765,20;0,00;2.230.312,00;85%;Blue Growth
1;1;REINWASTE;REmanufacture the food supply chain by testing INNovative solutions for zero inorganic WASTE;"ìPrevent waste disposal is more sustainable and less expensiveî. In MED regions, innovation support services to agro-food chain is inadequate in the scope (confined to territorial domain) &transnational cooperation is poor. This traditional ìlocal-basedî approach to tech-transfer is currently a limit.REINWASTE aggregates, on MED scale, 3 influencing food ""Clusters""(IT, FR, ES) (PPP made up of R&D, foodAssociations, Reg.representatives,IPA) in waste prevention field in agro-food, to enhance transnational network of competence,select&test best available solutions &quickly transfer this knowledge. REINWASTE aims to bring a concrete contribution to the reduction of inorganic waste, favouring the adoption of greener innovative concepts by agriculture&food industry, with focus on SMEs. According to a initial analysis combining advanced tech-solutions (from EU R&D projects, R&I centres) with real companiesí requirements, it tests them within 3 value chains (IT_diary; ES_horticulture; FR_Meat). Clusters assess feasibility to launch a new service to systematize offer-demand of innovative solutions for waste prevention. 3 Action plans to galvanize the targets set by S3 for SMES of primary&industry sector in MED regions. 3 Protocols of waste minimisation in entire food chains. Transferability plans to other agro-food chains & other relevant sectors. A tailored mix of knowledge transfer services, based on a common open innovation approach, allow the mutual contamination & use of innovation.";ANDALUSIA AGENCY FOR AGRICULTURE AND FISHERIES DEVELOPMENT;SPAIN;41013;2nd call;01/02/2018;31/07/2020;Testing;2.007.113,94;117.294,90;2.499.304,50;85%;Green Growth
1;1;RE-LIVE WASTE;Improving innovation capacities of private and public actors for sustainable and profitable REcycling of LIVEstock WASTE;Agriculture and livestock are key sectors in the MED area. Regions involved in the project are characterized by intensive cattle and pig livestock farming, producing large amounts of waste that represent a major source of pollution, an environmental challenge for society and an economic problem for farms. There is a great unexploited potential for MED regions to spread the use of innovative technologies that convert livestock waste into resource. RE-LIVE WASTE tests innovative solutions for livestock waste management in selected MED regions, taking into account technical, environmental, economic and legal aspects. Project pilot actions will transform livestock waste into organic high-value commercial fertilizers (as Struvite), contributing to smart and sustainable growth and to the creation of new businesses and market opportunities. Project outputs include 4 demonstrative Struvite Precipitation (SP) plants, a comparative analysis on the results achieved by the 4 case-studies including technical, agronomic, environmental and economic aspects  policy guidelines to stimulate innovation adoption and to set-up a common suitable legal framework. The transnational network creation aims at sharing innovative technologies able to reduce ecological footprint of livestock sector. Involvement of actors of quadruple helix and a beneficiaries-oriented approach ensure a concrete impact on involved territories and transferability of results to other EU regions.;University of Sassari;ITALY;7100;2nd call;01/02/2018;31/07/2020;Testing;1.556.934,38;385.390,00;2.285.087,50;85%;Green Growth
2;3;REMEDIO;REgenerating mixed-use MED urban communities congested by traffic through Innovative low carbon mobility sOlutions;"REMEDIO aims at strengthening the capacity of cities to use low carbon transport systems and include them in their mobility plans by testing existing mobility solutions, through an assessment tool and participatory governance schemes that result in an operational path replicable by other MED urban areas with different city sizes.  It addresses the challenge of the high density areas surrounding the city centres with commercial and directional roads often suffering from traffic jam to the point of becoming wounds in the connectivity of the wide spread city and elements of additional economic crisis and even social exclusion.  For such congested roads, REMEDIO proposes to transform them into ""horizontal condominiums""ù, forms of participatory governance that actively engage institutions, stakeholders and citizens and with which the Municipality can directly interact to improve multi-modal and low carbon mobility, freight logistic and environmental quality.  REMEDIO also implements concrete actions to relieve traffic congestion in Treviso (IT), Thessaloniki (EL), Loures (PT), Split (HR) and Seville (ES), where territorial institutions, supported by research/technical partners, are involved as beneficiary partners and can put in place adaptation measures for improving the sustainability of urban mobility plans.  The involvement of a partner acting within the CAT-MED network is promising for the transfer of the tested solutions to a wider audience of cities/regions of MED and EU areas.";ARPA Veneto - Regional Agency for Environment Protection in Veneto Region;ITALY;35121;1st call;01/11/2016;30/04/2019;Testing;1.883.185,63;0,00;2.215.512,50;85%;Urban Transports
3;1;ShapeTourism;New shape and drives for the tourism sector: supporting decision, integrating plans and ensuring sustainability.;Shapetourism improves the tourism knowledge framework, providing analysis and operational tools to pinpoint an integrated methodology to shape and drive tourism sustainable growth, particularly for Cultural Destinations.It supports policymakers and private operators to achieve: attractiveness, growth and sustainability, taking into account the major challenges of global competition. Starting from the capitalization of scientific studies and from tourism established patterns, the project gears towards the balance between divergent public and private interests with the final scope to drive tourism development to an holistic, highly operational and sustainable approach.  Project provides: 1) Smart Tourism Data System, to arrange recommendations and scenarios, to  improve attractiveness and competitiveness of territorial assets  2) Planning Solutions to tackle territorial assets sustainable exploitation, while balancing conflicts between landscape conservation and tourism growth pressures and tailoring responses to destinations life cycle   3) ShapeTourism Protocol based on a Participative decisional support system able to create effective synergies and cooperation mechanisms for a responsible coastal and maritime integrated management. Actually, SHAPETOURISM enables to fill up some structural gaps providing: open-data/BigData processing  new sample survey  business ecosystem analysis  DSS leveraging on opportunities/facing risks and providing tools to develope ICZM and MSP.;Ca' Foscari University of Venice - Department of Economics;ITALY;30123;1st call;01/11/2016;30/04/2018;Studying;508.756,04;0,00;598.536,50;85%;Sustainable Tourism
2;1;SHERPA;SHared knowledge for Energy renovation in buildings by Public Administrations;The main territorial challenge is to accelerate the implementation of EU Directives 2010/31/EU and 2012/27/EU regarding the existing stock of Mediterranean public buildings, given the specific conditions and difficulties related to EEB projects in the MED area and the associated potential of energy saving.  The project overall objective is to reinforce the capacities of Public Administrations at regional and sub-regional level so as to improve EE in their public buildings' stock and reduce CO2 emissions. The expected changes as a consequence of SHERPA can be properly measured by means of the project outputs, all profitable for future EEB projects:  1. Roadmap to develop and implement EEB strategies  2. Regional EEB strategies supporting SEAPs implementation  3. Regional and local EEB Policy Agreements and governance structures  4. Shared information system  5. Public awareness strategies, including planning and implementation of specific trainings in EEB  6. Innovative combination and optimization of EEB financial models  7. Capitalisation plan  8. SHERPA Online Capitalisation Forum  9. Capitalisation set of toolkits  10. Joint Action Plan integrating all SHERPA EEB projects  Transnationality is crucial for SHERPA since merely local, regional or even national measures cannot secure the coordination and levelling of public actors with different skills, experience, development level and improvement potential, but a common framework given by the shared Mediterranean Sea context.;Generalitat of Catalonia - Department of Governance, Public Administrations and Housing;SPAIN;8019;1st call;01/11/2016;31/10/2019;Testing and Capitalising;3.052.935,97;0,00;3.591.689,35;85%;Efficient Buildings
3;1;SIROCCO;Sustainable InterRegional cOastal & Cruise maritime tourism though COoperation and joint planning;With Ä40 billion economic impact and 6 mil. passengers, cruise tourism plays a key role in Europe and especially in the MED, being the top cruise market and amidst strong socio-economic pressures. As cruise tourism grows, the challenge for the Mediterranean is to exploit its full potential in a (environmentally, socially & economically) sustainable way.   Addressing this challenge is hindered by three factors:1) existing knowledge is insufficient & data gaps still exist 2) coastal regions struggle to fully capture benefits generated by cruise tourism  3) coordination of strategies and policies at regional & transnational level is limited.  SIROCCO has the ambition of tackling those problems by providing:  1. An integrated view of the current state of Mediterranean cruise tourism (as a whole and per segment) and its impacts (environmental, economic, societal)  2. A foresight of Mediterranean cruise tourism for the following decades  3. Evidence-based, transferable recommendations on developing sustainable & responsible Cruise Value Chains in the MED    4. Coordinated strategies & policies at regional and transnational level regarding the development of a sustainable and responsible cruise maritime/coastal tourism  As cruise tourism is transnational in its service offering, its benefits rely on transnational synergies and any negative impacts cannot be confined within one Member State, SIROCCO employs a transnational approach, reflected both in its content and its partnership.;Public Institution RERA S.D. for Coordination and Development of Split Dalmatia County;CROATIA;21000;1st call;01/11/2016;30/06/2018;Studying;510.000,00;0,00;600.000,00;85%;Sustainable Tourism
2;1;SISMA;"SISMA ""ì Supporting Innovative Schemes in the MED Area";"SISMA aims to develop innovative financing schemes that leverage European Structural Funds (and other public funds available to the regional or local administrations) on private financial resources to finance investment projects that lead to significant energy retrofits of public buildings. In particular the innovative schemes will aim at mobilizing private resources through ESCOs to finance investments with longer paybacks (max 10 years) in energy retrofit of public buildings. Viable and sustainable innovative financing schemes for energy investments with long term payback are necessary in order to abridge the barriers that hinder the business which is traditionally characterized by:a)ESCOs keep on following the ""low hanging fruit""ù approach, focusing only on quick results b)Public Administrations will keep on using ERDF in the ""traditional way""ù, without taking fully advantage of the leverage factor to mobilize private financing through innovative contracts as EPC, since in the past this approach has been unsuccessful for energy investments with long term payback. Each member state will focus on a specific category of public buildings (office buildings, schools, gyms ...) in close coordination with all the partners. Outlined Schemes, with a particular focus on the ones leveraging the European Structural Funds, can be well replicated anywhere in the EU and will form the backbone on which to articulate the future demands of Development Assistance Projects.";Informest;ITALY;34170;1st call;01/11/2016;31/07/2018;Studying;467.840,00;42.160,00;600.000,00;85%;Efficient Buildings
1;1;smath;Smart atmospheres of social and financial innovation for innovative clustering of creative industries in MED area;The cultural and creative (CC) sectors are some of Europeís most dynamic sectors, with a 4.2% of total EU GDP generated. These sectors, often clusters suffer the lack of conjunctions between their CC components, making the cultural core still unable to fully express its potential in terms of fertilization of creative industries. In this conditions these sectors remain undervalued and unrecognised, especially in terms of their ability to access start-up capital and financing. One of the main challenges in these clusters is improving the connections between the cultural core engines and creativity in order to make the best of the synergies between the wealth of heritage traditions, values and symbols and the business environment that can add to them economic value and fully exploit their economic potential. SMATHís main goal is to improve the quality and quantity of connections between the publicly oriented domain of culture and the business oriented domain of creativity via innovative forms of clustering ìSmart Atmospheresî. SMATH intends to generate and strengthen ìSmart Atmospheresî able to support the start-up and the development of SMEs in the CC sector facilitating the access to ìculture factoriesî and value enhancing services (private and public finance) and the development of innovative clustering on CCIs level and the setting-up of joint cooperation at PPPs among investors and public actors able to exploit their potential to support the growth in the MED Area.;Veneto Region;ITALY;30121;2nd call;01/02/2018;31/07/2020;Testing;1.775.411,66;0,00;2.170.196,50;82%;Social and Creative
2;1;STEPPING;Supporting The EPC Public Procurement IN Going-beyond;Are Energy Performance Contract (EPC) always the best solution of energy efficiency plans of public buildings in the MED area? How to increase their diffusion? STEPPING's partners past experience and results of MED projects developed under previous programmes,  show that it is necessary to adapt this investment scheme to the conditions of the MED area, which are not comparable to those of northern and central EU countries. To this scope, it is necessary to introduce innovative approaches in the design of investment plans. A transnational collaborative action based on pooling and sharing of experiences can increase successful investment plans in the MED countries, accelerating the accomplishment of EU directives on energy saving in public buildings. STEPPING, grouping partners of 7 MED countries, mutualize EPC good practices among partners, to develop and test new 8 EPC investment plans, with the launch of tenders to prove their effectiveness in the MED context. The lessons learnt will be transferred into the ordinary practice of partner's institutions and widely disseminated MED level, with the realization of  EPC MED Guide line  for energy efficiency in public buildings and a resource center available in 7 languages.;REGIONE PIEMONTE - Settore Sviluppo Energetico Sostenibile;ITALY;10122;1st call;01/11/2016;30/04/2019;Testing;1.651.645,63;0,00;1.943.112,50;85%;Efficient Buildings
2;2;StoRES;Promotion of higher penetration of distributed PV through storage for all;StoRES foresees the development of an optimal policy for the effective integration of photovoltaics (PV) and energy storage systems (ESS) via testing smart solutions in 5 MED islands and rural areas. The challenge is to achieve high PV penetration in their energy mix through solving all market/technical/grid/tariff issues without compromising grid stability or security of supply. The objective is to boost PV self-consumption in the MED through an optimal storage solution.The approach is to test PV storage solutions for the consumer in different pilot sites taking into account local parameters for optimization and using efficiency measures. StoRES is expected to change the current situation concerning grid reliability with higher RES deployment in islands/rural areas giving a cost-effective option to the public on more affordable and sustainable energy supply. Public authorities will be mobilized leading to their engagement in sustainable energy strategy implementation in their jurisdictions with a truly long-term vision in mind.The MED, as the natural place for PV and where grid parity is a reality, has the opportunity to pioneer in testing such technologies in real time with authorities ready to contribute.This endeavour will increase socio-economic competitiveness of regions involved most importantly will have an international impact as new knowledge for optimum PV-ESS interoperability is transferred to a broader geographical context where grid parity has not reached yet.;UNIVERSITY OF CYPRUS - FOSS Research Centre for Sustainable Energy, PV Technology Lab;CYPRUS;1678;1st call;01/11/2016;30/04/2019;Testing;1.692.415,67;0,00;1.991.077,25;85%;Renewable Energy
2;3;SUMPORT;Sustainable Urban Mobility in MED PORT cities;All EU cities are confronted with similar challenges related to mobility, i.e. urban congestion, pollution, GHG emissions and the consequent need to improve the mobility and air quality in a context of enduring economic crisis. Yet, MED cities having ports are defied with even more complex issues, needing a long-term mobility planning approach, integrating both city- and port-originated transport flows, in order to achieve sustainable urban mobility.  SUMPORT aims at tackling this situation through the following activities and outputs:  - strengthening the MED port cities' knowledge and planning capacities through trainings for MED port city officials in drafting SUMPs, also benefitting from MED port cities already having them  - drafting SUMPs in two MED port cities and updating one already existing   - implementing pilot actions and small-scale investments for sustainable mobility in six MED port cities.  The common mobility challenges of MED port cities require, and SUMPORT will provide, a strong transnational participatory approach, exchanging experiences and expertise, with those already having SUMPs participating in the training of those who do not, and comparing how SUMPs are translated into concrete actions. Tools will be developed for transferring the gained knowledge and results to a wider MED audience.  While several projects have been carried out on SUMPs in EU Programmes other than MED, SUMPORT is the first one tackling urban mobility planning in MED port cities.;Central European Initiative;ITALY;34121;1st call;01/02/2017;31/07/2019;Testing;1.724.487,81;280.457,50;2.358.759,20;85%;Urban Transports
1;1;SYNGGI;Synergies for Green Growth Initiative-Energising the Impact of Innovation in the Mediterranean;SYNGGI aims to support the modular approved projects under the objective Green Growth of the priority Axis 1. Innovation of the Interreg MED Programme. The activities will support the sub-objective 1.1 and especially the Green Growth sub-priority, in order to serve the targets and strategies of the Managing Authorities for the MED Area. The project has been designed as an agile tool that will unify project results, support MED stakeholders and create a fruitful and collaborative environment for all implicated bodies.  Additionally the project will fully comply with the Interreg-MED strategy according to which the Horizontal projects will act as a bridge between the Modular projects, the Governance project- platform - of Axis 4 and the EU policy makers. The consortium members are powerful actors  networks or clusters of private and public character and have been chosen so that they can create a vast network of key groups including SMEs, academics, research institutes and governing authorities (Quadruple helix representatives).  SYNGGI has been structured to support communication, capitalization activities and at the same time it aims beyond MED territories, across all EU countries, as deemed fit by the Programme Authorities. That way the project is a valuable adjustable partner for the Interreg Programme, ready to answer to its needs and offer innovative solutions that will produce unified results and solid proposals for environmental policies.;FundaciÛ Universit‡ria Balmes;SPAIN;8500;2nd call;01/11/2016;31/10/2019;Horizontal project;1.071.383,23;50.591,75;1.319.970,56;85%;Green Growth
1;1;TALIA;Territorial Appropriation of Leading-edge Innovation Actions;Over the past few years, the MED stakeholder community has built a growing awareness of the need to go beyond fragmented, one-off projects and explore their potential for scalability in a much more effective and consistent way. By scalability, we mean the capacity of project results to reach a greater number of beneficiaries over time and space, impacting on the thematic policy and practice AS-IS in a transformative manner. In response, during the preparation of the new programming period 2014-2020, there has been much talk and some action on new and innovative approaches to the capitalisation of successful pilot projects at Member State, Regional, and Macro Regional level. Particularly the MEDCAP CreativeMED White Paper proposed to set the focus on the Mediterranean as an original ëlandscapeí that blends together different types of innovation ñ scientific, industrial, social, and institutional ñ in a relatively unexplored fashion, with the explicit goal of promoting ëtriple loopí learning as a step towards achieving sustainability and impact of piloted MED innovations at scale. However, many questions remain unanswered on the practical implications of pursuing a systematic scaling up approach and how the policy and practice dimensions relate to each other. TALIA aims to fulfil the MED horizontal call requirements while at the same time developing and implementing the CreativeMED learning concept directly with the territorial actors and stakeholders concerned.;Apulia Region - Department of Economic Development, Innovation, Education, Training and Employment;SPAIN;70121;2nd call;01/11/2016;31/10/2019;Horizontal project;1.300.831,50;66.852,50;1.609.040,00;85%;Social and Creative
2;1;TEESCHOOLS;TEESCHOOLS;The target of the EU of reducing by 20% its total emissions within 2020 has activated actions both in private and public sector. Renovation of buildings emerges as an urgent issue, but there is lack of knowledge on performance/cost characteristics of advanced component and systems for efficient renovation of buildings. Moreover, while incentives are given to private sector, Local Authorities face severe limitations of budget. TEESCHOOLS aims at providing new solutions to Local Authorities both in technical and financial terms to implement Nearly Zero Energy Building (NZEB) renovation activities in Mediterranean Schools. The innovative approach consists in setting up an integrated set of user friendly but scientifically sound tools: a pre-audit tool for simplify the energy audits,  a carbon footprint calculator based on the building life cycle information,  an innovative database of BAT for renovation of school buildings  tailored financing models and highly qualified trainings. These tools will be tested in all partner countries and will be adapted and harmonized with the objective to be used in local, regional and national energy plans. An expert transnational working team will support the pilots and blended learning models will help enhancing capacity in public sector. The transnational and multidisciplinary expertise of the partnership will be a fundamental asset to consolidate the knowledge of local energy managers.;ENEA - Italian National Agency for New Technologies, Energy and Sustainable Economic Development (Roma);ITALY;187;1st call;01/02/2017;31/01/2020;Testing and Capitalising;2.235.500,00;178.500,00;2.840.000,00;85%;Efficient Buildings
3;1;TOURISMED;PÍche Tourisme pour un dÈveloppement durable dans la rÈgion mÈditerranÈenne;TOURISMED is a project aimed at testing and transferring a fishing tourism business model in the coastal territories of Italy, Cyprus, Greece, Albania, France and Spain as a way to promote a sustainable approach to tourism, while fostering the preservation of the marine ecosystem and traditional fishing culture of the MED region.  These areas face the common challenge of finding new solutions for the worrying depletion of marine resources, the decline of the artisanal fishing sector and the negative impacts of tourism such as social dislocation, loss of cultural heritage and ecological degradation. As a response, the project objective is to promote fishing tourism as a sustainable coastal and maritime tourism practice in the MED area.  Expected changes concern an improved use of resources by artisanal fishers, a diversification of income in the sector and a better valorisation of coastal traditional heritage and local seafood.  The project will produce a pilot test of the model and an evaluation tool to assess its replication in the concerned area. A training course will involve fishermen to implement the touristic itineraries in synergy with local tourism operators. The final model will be promoted by a web tool to clients willing to set up a fishing tourism business, while an interactive map of itineraries will be used to reach tourists. Protocols with public bodies and fishing associations (MoU) will be followed by policy recommendations to ensure sustainability of project's impacts.;Municipality of Trabia;ITALY;90019;1st call;01/02/2017;31/07/2019;Testing;1.601.722,50;98.897,50;2.157.900,00;79%;Sustainable Tourism
3;2;WETNET;Coordinated management and networking of Mediterranean wetlands;Wetlands in Europe are vulnerable interconnected environments, hugely contributing to biodiversity. Their protection intertwines scientific-environmental aspects and governance concerns. WETNET tackles the issue of implementing a multilevel governance for MED wetlands in order to achieve overall and network effects on wetlands ecosystems as well as on connected local systems.   The project aims at ensuring higher coordination between different levels of spatial planning and authorities in charge for their management, whilst limiting conflicts between preservation issues and economic activities. By defining common priorities for MED wetlands conservation, WETNET builds a common territorial strategy for their integrated management. Building on previous EU experiences (River Contracts), WETNET seeks to test and transfer ëWetlands Contracts', acting through broad participatory processes where users, private and public entities are committed in mainstreaming wetlands preservation into their ordinary activities. To this aims, the project will also:  -increase the knowledge on River Contracts effectiveness   -strengthen existing transnational networks for sharing and disseminating information and good practices on wetlands preservation.  The project partnership involves all authorities and typology of stakeholders operating in target field.  It will allow WETNET  to meet the Wetlands needs at a broad scale, ensuring the transferability of its results to other EU countries.;Veneto region - Strategic territorial planning and cartography;ITALY;30123;1st call;01/11/2016;30/04/2019;Testing;1.914.239,10;0,00;2.252.046,00;85%;Biodiversity Protection
5;1;TA_Common expenses;Implementation of the Programme at the transnational level;Technical assistance operation;Provence-Alpes-Cote d'Azur Region;FRANCE;13002;N/A;01/01/2014;31/12/2023;N/A;11.302.552,00;467.789,00;14.678.530,00;80%;
5;2;TA_National expenses_AL;MED Technical Assistance-Albania;Technical assistance operation;Ministry of European Integration;ALBANIA;1010;N/A;01/01/2014;31/12/2023;N/A;0,00;155.929,72;183.446,73;85%;
5;2;TA_National expenses_BH;MED NCP TA Project in Bosnia and Herzegovina;Technical assistance operation;Directorate for European Integration of the Council of Ministers of Bosnia and Herzegovina;BOSNIA AND HERZEGOVINA;71000;N/A;01/01/2014;31/12/2023;N/A;0,00;155.929,72;183.446,73;85%;
5;2;TA_National expenses_CR;MED Technical Assistance - CROATIA;Technical assistance operation;Ministry of Regional Development and EU Funds;CROATIA;10000;N/A;01/01/2014;31/12/2023;N/A;82.400,00;0,00;103.000,00;80%;
5;2;TA_National expenses_CY;Technical Assistance MED Cyprus;Technical assistance operation;Directorate General for European programmes;CYPRUS;1096;N/A;01/01/2016;31/12/2023;N/A;82.400,00;0,00;103.000,00;80%;
5;2;TA_National expenses_FR;TA_National expenses_FR;Technical assistance operation;Provence-Alpes-Cote d'Azur Region;FRANCE;13002;N/A;01/01/2014;31/12/2023;N/A;384.000,00;0,00;480.000,00;80%;
5;2;TA_National expenses_GR;MED Technical Assistance - Greece;Technical assistance operation;Ministry of Economy & Development ;GREECE;57001;N/A;01/01/2014;31/12/2023;N/A;252.800,00;0,00;316.000,00;80%;
5;2;TA_National expenses_IT_ERVET;MED Technical Assistance - ìERVETî;Technical assistance operation;Emilia-Romagna Economic Development Agency;ITALY;40122;N/A;05/05/2016;31/12/2023;N/A;569.639,13;0,00;712.048,91;80%;
5;2;MED TA ñ Italy†;MED TA - Italy;Technical assistance operation;Emilia-Romagna Region;ITALY;40122;N/A;05/05/2016;31/12/2023;N/A;189.560,87;0,00;236.951,09;80%;
5;2;TA_National expenses_MAL;Technical Assistance (National Expenses) - Malta;Technical assistance operation;Ministry for European Affairs and Implementation of the Electoral Manifesto;MALTA;SVR 1411;N/A;01/01/2014;31/12/2023;N/A;74.400,00;0,00;93.000,00;80%;
5;2;TA_National expenses_MON;MED Technical Assistance - Montenegro;Technical assistance operation;Ministry of European Affairs;MONTENEGRO;81000;N/A;01/01/2014;31/12/2023;N/A;0,00;155.929,72;183.446,73;85%;
5;2;TA_National expenses_POR;PO MED - Technical assistance 2014-2023;Technical assistance operation;Cohesion and Development Agency;PORTUGAL;1050-053;N/A;01/01/2014;31/12/2023;N/A;82.400,00;0,00;103.000,00;80%;
5;2;TA_National expenses_SLV;MED Technical Assistance - SLOVENIA;Technical assistance operation;Government Office for Development and European Cohesion Policy;SLOVENIA;1000;N/A;01/01/2014;31/12/2023;N/A;74.400,00;0,00;93.000,00;80%;
5;2;TA_National expenses_SP;Technical Assistance MED - SPAIN;Technical assistance operation;Ministry of Finances and Public Management;SPAIN;28071;N/A;01/01/2014;31/12/2023;N/A;334.400,00;0,00;418.000,00;80%;
